10000.6, 0.00
10000.6, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.7, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.8, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10000.9, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.0, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.1, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.2, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.3, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.4, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.5, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.6, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.7, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.8, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10001.9, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.0, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.1, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.2, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.3, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.4, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.5, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.6, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.7, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.8, 0.00
10002.9, 0.00
